module,file,kind,class,name,signature,async
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_stop_loss,"(self, entry_price, signal)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_take_profit,"(self, entry_price, signal)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_create_order_from_signal,"(self, signal)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_create_exit_signal,"(self, position, reason, current_price)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_on_position_opened,"(self, signal, result)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_on_position_failed,"(self, signal, result)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_on_position_closed,"(self, position, exit_price, reason)",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,_update_performance,"(self, pnl_amount, pnl_percent, duration)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,should_analyze,"(self, token_address, market_data)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,get_performance_summary,(self),False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_sharpe_ratio,"(self, returns, risk_free_rate=0.02)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,calculate_max_drawdown,"(self, equity_curve)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,backtest,"(self, historical_data, initial_balance=Decimal('10000'))",True
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,reset,(self),False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,stop,(self),False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,start,(self),False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,get_active_positions,(self),False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,get_signal_history,"(self, limit=None)",False
ClaudeDex.trading.strategies.base_strategy,ClaudeDex/trading/strategies/base_strategy.py,method,BaseStrategy,get_trade_history,"(self, limit=None)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,class,,MomentumType,,False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,class,,TimeFrame,,False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,class,,MomentumSignal,,False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,class,,MomentumMetrics,,False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,class,,MomentumStrategy,,False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,__init__,"(self, config=None)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_default_config,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_initialize_parameters,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,analyze,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_momentum_metrics,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_breakout_momentum,"(self, market_data, metrics)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_trend_momentum,"(self, market_data, metrics)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_volume_momentum,"(self, market_data, metrics)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_smart_money_momentum,"(self, market_data, metrics)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_rsi_momentum,"(self, rsi)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_macd_momentum,"(self, macd)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_volume_ratio,"(self, volume_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_price_velocity,"(self, price_history)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_trend_strength,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_breakout_probability,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_smart_money_score,"(self, smart_money)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_find_resistance_levels,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_cluster_price_levels,"(self, levels, threshold=0.02)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_select_best_signal,"(self, signals)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_validate_signal,"(self, signal, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_enhance_signal,"(self, signal, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_position_size,"(self, confidence, risk_score)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_breakout_targets,"(self, entry_price, resistance_levels, metrics)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_breakout_stop_loss,"(self, entry_price, market_data)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,update_signal,"(self, token_address, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_reversal_signals,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_ma_trend,"(self, ma_data)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_detect_consolidation,"(self, candles)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_detect_volume_buildup,"(self, candles)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_detect_range_tightening,"(self, candles)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_range,"(self, candles)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_check_ma_alignment,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_trend_targets,"(self, entry_price, trend_strength, market_data)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_trend_stop_loss,"(self, entry_price, market_data)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_analyze_volume_pattern,"(self, market_data)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_volume_targets,"(self, entry_price, volume_ratio, volume_pattern)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_smart_money_velocity,"(self, smart_money)",True
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_smart_money_targets,"(self, entry_price, smart_money, smart_score)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_smart_money_stop_loss,"(self, entry_price, whale_activity)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,get_performance_metrics,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_get_signal_distribution,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_average_strength,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,_calculate_success_rate,(self),False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,calculate_momentum,"(self, prices)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,identify_entry_points,"(self, momentum_data)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,calculate_position_size,"(self, signal)",False
ClaudeDex.trading.strategies.momentum,ClaudeDex/trading/strategies/momentum.py,method,MomentumStrategy,execute,"(self, signal)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,class,,ScalpingSignal,,False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,class,,ScalpingOpportunity,,False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,class,,ScalpingStrategy,,False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,__init__,"(self, config=None)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,analyze,"(self, market_data)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_validate_market_conditions,"(self, market_data)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_indicators,"(self, prices, volumes)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_rsi,"(self, prices, period)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_macd,"(self, prices)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_bollinger_bands,"(self, prices, period=20, std_dev=2)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_momentum,"(self, prices, period=10)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_identify_support_resistance,"(self, prices)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_analyze_volume_profile,"(self, volumes, prices)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_identify_signal,"(self, indicators, market_data)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_entry_price,"(self, current_price, signal, market_data)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_target_price,"(self, entry_price, signal, indicators)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_stop_loss,"(self, entry_price, signal)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_confidence,"(self, indicators, volume_profile, market_data)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_expected_profit,"(self, entry_price, target_price, stop_loss, confidence)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_assess_risk,"(self, market_data, indicators, volume_profile)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_determine_time_window,"(self, indicators, volume_profile)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,execute,"(self, opportunity, order_manager)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_calculate_position_size,"(self, opportunity)",False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_monitor_position,"(self, order_id, opportunity)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_close_position,"(self, order_id, reason)",True
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,_update_statistics,(self),False
ClaudeDex.trading.strategies.scalping,ClaudeDex/trading/strategies/scalping.py,method,ScalpingStrategy,get_statistics,(self),False
ClaudeDex.trading.strategies.__init__,ClaudeDex/trading/strategies/__init__.py,class,,StrategyManager,,False
ClaudeDex.trading.strategies.__init__,ClaudeDex/trading/strategies/__init__.py,method,StrategyManager,__init__,"(self, config)",False
ClaudeDex.trading.strategies.__init__,ClaudeDex/trading/strategies/__init__.py,method,StrategyManager,initialize,(self),True
ClaudeDex.trading.strategies.__init__,ClaudeDex/trading/strategies/__init__.py,method,StrategyManager,select_strategy,"(self, opportunity)",False
ClaudeDex.trading.strategies.__init__,ClaudeDex/trading/strategies/__init__.py,method,StrategyManager,get_parameters,(self),False
